PDB,total_residues_all,altloc_residues_all,proportion_altlocs_all,total_residues_close,altloc_residues_close,proportion_altlocs_close
1QU2,991,0,0.0,24,0,0.0
1QU3,955,0,0.0,26,0,0.0
1QU9,378,0,0.0,12,0,0.0
1QUT,312,4,0.01282051282051282,11,0,0.0
1QV4,24,0,0.0,13,0,0.0
1QV6,748,0,0.0,35,0,0.0
1QV7,748,0,0.0,36,0,0.0
1QV8,24,0,0.0,13,0,0.0
1QVI,1102,0,0.0,22,0,0.0
1QVJ,287,6,0.020905923344947737,14,0,0.0
1QVT,744,0,0.0,12,0,0.0
1QVU,744,0,0.0,15,0,0.0
1QVV,936,0,0.0,18,0,0.0
1QVW,470,5,0.010638297872340425,18,0,0.0
1QW6,420,0,0.0,6,0,0.0
1QWC,420,0,0.0,6,0,0.0
1QWN,1014,40,0.03944773175542406,2,0,0.0
1QWU,1014,0,0.0,2,0,0.0
1QX1,1014,29,0.028599605522682446,16,0,0.0
1QX2,149,13,0.087248322147651,8,0,0.0
1QX6,209,0,0.0,20,0,0.0
1QXL,349,0,0.0,26,0,0.0
1QXW,249,0,0.0,19,0,0.0
1QXY,249,3,0.012048192771084338,19,0,0.0
1QXZ,247,0,0.0,19,0,0.0
1QY1,157,0,0.0,13,0,0.0
1QY2,157,0,0.0,15,0,0.0
1QY8,225,0,0.0,17,0,0.0
1QYE,225,0,0.0,16,0,0.0
1QYF,224,0,0.0,25,0,0.0
1QYQ,224,0,0.0,16,0,0.0
1QYZ,130,3,0.023076923076923078,31,16,0.5161290322580645
1QZ3,309,0,0.0,25,0,0.0
1QZ5,358,12,0.0335195530726257,27,10,0.37037037037037035
1QZ6,359,5,0.013927576601671309,26,0,0.0
1QZ9,404,8,0.019801980198019802,16,0,0.0
1QZR,760,0,0.0,7,0,0.0
1QZW,1908,0,0.0,3,0,0.0
1QZY,355,0,0.0,23,0,0.0
1QZZ,340,0,0.0,21,0,0.0
1R00,340,0,0.0,21,0,0.0
1R0A,1466,0,0.0,10,0,0.0
1R0Q,130,2,0.015384615384615385,30,9,0.3
1T10,556,0,0.0,12,0,0.0
1T15,218,0,0.0,10,0,0.0
1T24,304,0,0.0,36,0,0.0
1T25,304,0,0.0,35,0,0.0
1T26,304,2,0.006578947368421052,37,0,0.0
1T27,269,0,0.0,47,0,0.0
1T2B,794,0,0.0,14,0,0.0
1T2C,304,1,0.003289473684210526,32,0,0.0
1T2D,315,7,0.022222222222222223,35,3,0.08571428571428572
1T2E,306,0,0.0,36,0,0.0
1T2V,1117,0,0.0,10,0,0.0
1T31,219,0,0.0,22,0,0.0
1T32,220,0,0.0,22,0,0.0
1T38,176,0,0.0,13,0,0.0
1T39,349,0,0.0,15,0,0.0
1T3I,811,0,0.0,14,0,0.0
1T3P,129,2,0.015503875968992248,7,3,0.42857142857142855
1T3T,1283,0,0.0,26,0,0.0
1T40,315,0,0.0,32,0,0.0
1T41,316,59,0.18670886075949367,32,4,0.125
1T44,502,0,0.0,26,0,0.0
1T46,297,7,0.02356902356902357,29,5,0.1724137931034483
1T48,292,0,0.0,15,0,0.0
1T49,282,1,0.0035460992907801418,14,0,0.0
1T4E,192,0,0.0,19,0,0.0
1T4G,299,0,0.0,16,0,0.0
1T4J,282,0,0.0,15,0,0.0
1T5A,2076,0,0.0,22,0,0.0
1T5B,397,0,0.0,22,0,0.0
1T5D,502,0,0.0,13,0,0.0
1T5S,994,0,0.0,27,0,0.0
1T5T,994,0,0.0,25,0,0.0
1T5Z,261,0,0.0,22,0,0.0
1T63,264,0,0.0,21,0,0.0
1T65,258,0,0.0,22,0,0.0
1T67,357,0,0.0,17,0,0.0
1T69,358,1,0.002793296089385475,15,3,0.2
1T6H,163,0,0.0,17,0,0.0
1T6J,1266,0,0.0,16,0,0.0
1T6P,5107,0,0.0,14,0,0.0
1T73,258,1,0.003875968992248062,22,0,0.0
1T74,257,2,0.007782101167315175,21,0,0.0
1T76,258,3,0.011627906976744186,22,3,0.13636363636363635
1T79,258,2,0.007751937984496124,22,3,0.13636363636363635
1T7D,437,0,0.0,7,0,0.0
1T7F,258,4,0.015503875968992248,22,3,0.13636363636363635
1T7M,261,5,0.019157088122605363,22,0,0.0
1T7R,260,9,0.03461538461538462,20,4,0.2
1T7T,250,5,0.02,22,4,0.18181818181818182
1T85,406,2,0.0049261083743842365,13,3,0.23076923076923078
1T8E,850,0,0.0,18,0,0.0
1T8X,513,0,0.0,12,0,0.0
1T9G,1960,0,0.0,41,0,0.0
1T9S,650,0,0.0,19,0,0.0
1TA0,180,0,0.0,16,0,0.0
1TA8,313,0,0.0,12,0,0.0
1TAZ,323,10,0.030959752321981424,15,4,0.26666666666666666
1TB6,657,0,0.0,4,0,0.0
1TB7,647,11,0.017001545595054096,20,3,0.15
1TBF,325,7,0.021538461538461538,19,3,0.15789473684210525
1TDG,265,22,0.0830188679245283,14,9,0.6428571428571429
1TDJ,494,0,0.0,21,0,0.0
1TDK,484,0,0.0,44,0,0.0
1TDN,485,0,0.0,45,0,0.0
1TDO,485,0,0.0,45,0,0.0
1TDZ,292,5,0.017123287671232876,16,0,0.0
1TEH,744,0,0.0,32,0,0.0
1TF2,772,0,0.0,20,0,0.0
1TF9,275,20,0.07272727272727272,15,0,0.0
1TG2,308,0,0.0,16,0,0.0
1TH8,247,0,0.0,19,0,0.0
1THB,574,0,0.0,5,0,0.0
1THL,316,0,0.0,18,0,0.0
1THY,316,0,0.0,14,0,0.0
1TI7,324,2,0.006172839506172839,26,10,0.38461538461538464
1TIW,459,0,0.0,36,0,0.0
1TJ0,469,0,0.0,36,0,0.0
1TJ1,450,0,0.0,36,0,0.0
1TJ2,450,0,0.0,37,0,0.0
1TJP,661,29,0.04387291981845688,24,0,0.0
1TJY,316,11,0.03481012658227848,16,0,0.0
1TK0,818,0,0.0,17,0,0.0
1TK5,809,0,0.0,11,0,0.0
1TK8,832,0,0.0,17,0,0.0
1TKD,836,0,0.0,17,0,0.0
1TKG,224,0,0.0,21,0,0.0
1TKT,914,0,0.0,20,0,0.0
1TKX,938,0,0.0,18,0,0.0
1TKY,224,2,0.008928571428571428,20,0,0.0
1TKZ,917,0,0.0,21,0,0.0
1VTK,313,0,0.0,18,0,0.0
1VYF,135,5,0.037037037037037035,26,3,0.11538461538461539
1VYG,135,2,0.014814814814814815,28,3,0.10714285714285714
1VYP,362,0,0.0,25,0,0.0
1VYQ,423,1,0.002364066193853428,16,0,0.0
1VYR,363,29,0.07988980716253444,26,0,0.0
1VYS,364,0,0.0,26,0,0.0
1VYW,1114,0,0.0,18,0,0.0
1VYZ,279,0,0.0,16,0,0.0
1VZA,316,0,0.0,15,0,0.0
1VZB,316,0,0.0,15,0,0.0
1VZC,316,0,0.0,17,0,0.0
1VZD,316,0,0.0,15,0,0.0
1VZE,316,0,0.0,18,0,0.0
1VZK,24,0,0.0,12,0,0.0
1VZO,318,5,0.015723270440251572,11,0,0.0
1W03,329,0,0.0,20,0,0.0
1W04,329,1,0.00303951367781155,21,0,0.0
1W05,329,0,0.0,22,0,0.0
1W06,329,0,0.0,22,0,0.0
1W07,1313,6,0.00456968773800457,39,3,0.07692307692307693
1W0C,2130,0,0.0,32,0,0.0
1W0F,459,0,0.0,9,0,0.0
1W0G,455,0,0.0,10,0,0.0
1W0H,194,4,0.020618556701030927,16,0,0.0
1W0O,753,0,0.0,13,0,0.0
1W0P,753,0,0.0,13,0,0.0
1W0X,280,1,0.0035714285714285713,16,3,0.1875
1W19,733,0,0.0,27,0,0.0
1W1D,144,6,0.041666666666666664,8,0,0.0
1W1G,144,4,0.027777777777777776,8,0,0.0
1W1J,1100,0,0.0,43,0,0.0
1W1K,1100,0,0.0,41,0,0.0
1W1M,1100,0,0.0,43,0,0.0
1W1O,489,0,0.0,36,0,0.0
1W1R,482,0,0.0,37,0,0.0
1W1S,479,0,0.0,38,0,0.0
1W1U,1102,0,0.0,45,0,0.0
1W1W,1539,0,0.0,29,0,0.0
1W22,704,0,0.0,17,0,0.0
1W27,1378,0,0.0,17,0,0.0
1W2C,514,5,0.009727626459143969,20,0,0.0
1W2D,515,0,0.0,14,0,0.0
1W2G,402,0,0.0,15,0,0.0
1W2N,277,0,0.0,11,0,0.0
1W2O,276,0,0.0,11,0,0.0
1W2X,2024,0,0.0,6,0,0.0
1W2Y,435,6,0.013793103448275862,25,3,0.12
1W2Z,2564,26,0.01014040561622465,21,0,0.0
1W31,340,4,0.011764705882352941,15,3,0.2
1W34,295,0,0.0,20,0,0.0
1W35,295,0,0.0,22,0,0.0
1W3C,374,0,0.0,16,0,0.0
1W3F,313,0,0.0,9,0,0.0
1W3G,313,0,0.0,10,0,0.0
1W3K,300,29,0.09666666666666666,13,0,0.0
1W3L,300,61,0.20333333333333334,13,4,0.3076923076923077
1W3M,84,5,0.05952380952380952,1,0,0.0
1W3N,1172,17,0.014505119453924915,12,0,0.0
1W3R,204,0,0.0,6,0,0.0
1W3U,360,2,0.005555555555555556,16,0,0.0
1W3V,329,0,0.0,24,0,0.0
1W3X,329,3,0.00911854103343465,24,4,0.16666666666666666
1W3Y,721,5,0.006934812760055479,13,0,0.0
1W44,912,0,0.0,11,0,0.0
1W46,864,0,0.0,11,0,0.0
1W47,864,0,0.0,11,0,0.0
1W48,912,0,0.0,13,0,0.0
1W49,912,0,0.0,13,0,0.0
1W4A,915,0,0.0,12,0,0.0
1W4B,864,0,0.0,11,0,0.0
1W4L,532,0,0.0,23,0,0.0
1W4N,1236,4,0.003236245954692557,25,10,0.4
1W4O,248,0,0.0,15,0,0.0
1W4P,248,0,0.0,16,0,0.0
1W4Q,248,0,0.0,15,0,0.0
1W4R,1303,16,0.012279355333844973,30,8,0.26666666666666666
1W4X,533,1,0.001876172607879925,44,13,0.29545454545454547
1W4Z,520,0,0.0,33,0,0.0
1W51,375,0,0.0,28,0,0.0
1W55,371,1,0.0026954177897574125,6,0,0.0
1W5A,670,0,0.0,34,0,0.0
1W5B,670,0,0.0,34,0,0.0
1W5E,2991,0,0.0,30,0,0.0
1W5F,632,0,0.0,33,0,0.0
1W5J,132,2,0.015151515151515152,6,0,0.0
1W5K,132,2,0.015151515151515152,7,0,0.0
1W5S,786,0,0.0,23,0,0.0
1W5T,1186,0,0.0,24,0,0.0
1W5V,198,0,0.0,17,0,0.0
1W5W,198,0,0.0,18,0,0.0
1W5X,198,0,0.0,17,0,0.0
1W5Y,198,0,0.0,17,0,0.0
1W5Z,620,1,0.0016129032258064516,22,0,0.0
1W6C,619,0,0.0,18,0,0.0
1W6F,1083,0,0.0,12,0,0.0
1W6G,619,10,0.01615508885298869,19,20,1.0526315789473684
1W6H,658,0,0.0,27,0,0.0
1W6Y,126,0,0.0,16,0,0.0
1W73,1104,16,0.014492753623188406,28,0,0.0
1W77,212,0,0.0,18,0,0.0
1W7A,1588,0,0.0,22,0,0.0
1W7I,895,0,0.0,19,0,0.0
1W7J,883,8,0.009060022650056626,22,0,0.0
1W7K,410,0,0.0,26,0,0.0
1W7S,907,0,0.0,25,0,0.0
1W7T,903,4,0.004429678848283499,24,9,0.375
1W7U,903,0,0.0,24,0,0.0
1W85,2811,0,0.0,25,0,0.0
1W87,590,0,0.0,23,0,0.0
1W88,2701,4,0.001480932987782303,25,0,0.0
1W8C,290,5,0.017241379310344827,19,0,0.0
1W8G,226,10,0.04424778761061947,12,0,0.0
1W8N,601,6,0.009983361064891847,17,8,0.47058823529411764
1W8S,2502,25,0.009992006394884092,19,0,0.0
1W8Y,1866,0,0.0,16,0,0.0
1W98,567,0,0.0,11,0,0.0
1W9I,703,29,0.041251778093883355,21,0,0.0
1W9J,728,2,0.0027472527472527475,21,0,0.0
1W9K,719,7,0.009735744089012517,21,0,0.0
1W9L,726,1,0.0013774104683195593,22,0,0.0
1W9U,792,0,0.0,4,0,0.0
1WA5,1586,10,0.006305170239596469,32,0,0.0
1WAF,1806,0,0.0,17,0,0.0
1WAJ,903,0,0.0,17,0,0.0
1WAM,377,0,0.0,42,0,0.0
1WAR,310,1,0.0032258064516129032,7,0,0.0
1WAW,367,12,0.0326975476839237,5,0,0.0
1YLN,225,0,0.0,8,0,0.0
1YLV,341,1,0.002932551319648094,15,11,0.7333333333333333
1YM2,1138,0,0.0,21,0,0.0
1YM4,1147,0,0.0,20,0,0.0
1YMC,153,0,0.0,20,0,0.0
1YMT,245,31,0.12653061224489795,32,15,0.46875
1YNJ,3151,0,0.0,22,0,0.0
1YNN,3151,0,0.0,22,0,0.0
1YNO,524,13,0.02480916030534351,19,0,0.0
1YNQ,586,7,0.011945392491467578,30,0,0.0
1YNS,254,0,0.0,16,0,0.0
1YNU,417,0,0.0,26,0,0.0
1YOA,159,0,0.0,26,0,0.0
1YOE,302,8,0.026490066225165563,16,0,0.0
1YOK,261,0,0.0,32,0,0.0
1YON,292,6,0.02054794520547945,26,10,0.38461538461538464
1YOW,241,0,0.0,31,0,0.0
1YP4,1725,0,0.0,31,0,0.0
1YP6,157,0,0.0,17,0,0.0
1YP9,220,5,0.022727272727272728,22,0,0.0
1YPN,294,0,0.0,23,0,0.0
1YQ3,1098,0,0.0,49,0,0.0
1YQ4,1098,0,0.0,47,0,0.0
1YQ7,337,4,0.011869436201780416,18,0,0.0
1YQL,338,0,0.0,23,0,0.0
1YQM,338,0,0.0,22,0,0.0
1YQN,158,2,0.012658227848101266,8,0,0.0
1YQR,341,0,0.0,24,0,0.0
1YQY,514,0,0.0,20,0,0.0
1YR7,243,8,0.03292181069958848,23,10,0.43478260869565216
1YR8,246,4,0.016260162601626018,20,0,0.0
1YR9,246,1,0.0040650406504065045,19,0,0.0
1YRC,405,0,0.0,13,0,0.0
1YRD,405,0,0.0,13,0,0.0
1YRK,138,0,0.0,12,0,0.0
1YRM,45,0,0.0,4,0,0.0
1YRP,550,0,0.0,7,0,0.0
1YRY,288,0,0.0,20,0,0.0
1YS1,320,0,0.0,19,0,0.0
1YS2,320,0,0.0,21,0,0.0
1YSZ,217,1,0.004608294930875576,15,0,0.0
1YT0,194,2,0.010309278350515464,16,0,0.0
1YT7,214,0,0.0,24,0,0.0
1YTE,389,0,0.0,14,0,0.0
1YTJ,102,0,0.0,8,0,0.0
1YTK,389,0,0.0,18,0,0.0
1YU9,175,0,0.0,28,0,0.0
1YV3,703,6,0.008534850640113799,21,0,0.0
1YV5,336,3,0.008928571428571428,18,0,0.0
1YVD,166,0,0.0,31,0,0.0
1YVF,564,0,0.0,19,0,0.0
1YVH,312,0,0.0,16,0,0.0
1YVM,262,4,0.015267175572519083,10,22,2.2
1YVX,548,0,0.0,13,0,0.0
1YVZ,548,0,0.0,12,0,0.0
1YW1,389,0,0.0,20,0,0.0
1YW2,341,0,0.0,26,0,0.0
1YWN,279,0,0.0,23,0,0.0
1YWQ,199,0,0.0,9,0,0.0
1YWR,338,0,0.0,25,0,0.0
1YWT,458,0,0.0,14,0,0.0
1YXI,329,0,0.0,17,0,0.0
1YXM,1153,4,0.003469210754553339,12,0,0.0
1YXP,44,0,0.0,4,0,0.0
1YXQ,713,3,0.004207573632538569,21,0,0.0
1YXT,274,1,0.0036496350364963502,25,0,0.0
1YXV,274,2,0.0072992700729927005,14,10,0.7142857142857143
1YXX,274,1,0.0036496350364963502,16,0,0.0
1YY0,45,0,0.0,5,0,0.0
1YYS,704,0,0.0,19,0,0.0
1YYU,708,0,0.0,19,0,0.0
1YYZ,326,0,0.0,17,0,0.0
1YZD,45,0,0.0,5,0,0.0
1YZG,168,0,0.0,18,0,0.0
1YZK,168,0,0.0,31,0,0.0
1YZL,172,0,0.0,30,0,0.0
1YZN,178,0,0.0,30,0,0.0
1YZQ,164,0,0.0,30,0,0.0
1YZW,880,0,0.0,27,0,0.0
1Z06,165,0,0.0,27,0,0.0
1Z07,165,0,0.0,31,0,0.0
1Z0F,167,0,0.0,19,0,0.0
1Z0I,158,0,0.0,21,0,0.0
1Z0J,220,0,0.0,31,0,0.0
1Z10,1858,1,0.0005382131324004305,12,10,0.8333333333333334
1Z11,1859,0,0.0,15,0,0.0
1Z19,605,0,0.0,16,0,0.0
1Z1B,805,0,0.0,14,0,0.0
1Z1F,388,0,0.0,21,0,0.0
1Z1H,194,5,0.02577319587628866,31,0,0.0
1Z1N,516,0,0.0,3,0,0.0
1Z1P,226,4,0.017699115044247787,22,0,0.0
1Z1Q,226,10,0.04424778761061947,24,19,0.7916666666666666
1Z1R,194,4,0.020618556701030927,31,9,0.2903225806451613
210D,5,1,0.2,2,3,1.5
211D,5,1,0.2,2,3,1.5
225L,161,0,0.0,13,0,0.0
226L,161,0,0.0,12,0,0.0
227D,24,0,0.0,10,0,0.0
263D,24,0,0.0,15,0,0.0
267D,22,0,0.0,11,0,0.0
268D,22,0,0.0,8,0,0.0
269D,22,0,0.0,12,0,0.0
289D,24,0,0.0,12,0,0.0
298D,24,0,0.0,12,0,0.0
2A0C,294,3,0.01020408163265306,22,0,0.0
2A0W,282,0,0.0,18,0,0.0
2A0X,282,0,0.0,18,0,0.0
2A0Y,282,0,0.0,19,0,0.0
2A14,257,0,0.0,26,0,0.0
2A1A,430,0,0.0,10,0,0.0
2A1E,198,7,0.03535353535353535,19,3,0.15789473684210525
2A1H,726,6,0.008264462809917356,20,0,0.0
2A1L,269,0,0.0,46,0,0.0
2A1U,567,3,0.005291005291005291,35,0,0.0
2A1X,253,0,0.0,13,0,0.0
2A1Y,301,2,0.006644518272425249,24,0,0.0
2A2C,446,9,0.020179372197309416,26,3,0.11538461538461539
2A2D,448,3,0.006696428571428571,31,0,0.0
2A2J,404,0,0.0,11,0,0.0
2A3I,265,0,0.0,23,0,0.0
2A3L,616,0,0.0,21,0,0.0
2A3R,574,0,0.0,24,0,0.0
2A3U,265,5,0.018867924528301886,14,3,0.21428571428571427
2A3Z,637,21,0.03296703296703297,24,0,0.0
2A41,663,2,0.0030165912518853697,24,0,0.0
2A42,615,28,0.04552845528455285,26,0,0.0
2A46,216,7,0.032407407407407406,29,3,0.10344827586206896
2A47,216,9,0.041666666666666664,29,4,0.13793103448275862
2A49,265,4,0.01509433962264151,14,0,0.0
2A4G,370,0,0.0,23,0,0.0
2A4L,286,0,0.0,22,0,0.0
2A4O,213,8,0.03755868544600939,5,0,0.0
2A4Q,369,0,0.0,21,0,0.0
2A4R,370,0,0.0,23,0,0.0
2A4T,164,8,0.04878048780487805,3,3,1.0
2A4Z,812,0,0.0,20,0,0.0
2A50,457,12,0.0262582056892779,27,0,0.0
2A52,461,10,0.021691973969631236,27,3,0.1111111111111111
2A53,457,7,0.015317286652078774,27,0,0.0
2A54,457,7,0.015317286652078774,28,0,0.0
2A56,457,0,0.0,27,0,0.0
2A5B,248,0,0.0,16,0,0.0
2A5D,350,2,0.005714285714285714,27,0,0.0
2A5F,347,0,0.0,21,0,0.0
2A5G,347,0,0.0,27,0,0.0
2A5H,1606,38,0.023661270236612703,25,4,0.16
2A5I,306,15,0.049019607843137254,27,3,0.1111111111111111
2A5J,177,0,0.0,20,0,0.0
2A5K,604,24,0.039735099337748346,30,4,0.13333333333333333
2A5U,839,0,0.0,20,0,0.0
2A5X,342,2,0.005847953216374269,27,0,0.0
2A75,632,6,0.00949367088607595,21,0,0.0
2A78,377,0,0.0,24,0,0.0
2A79,658,0,0.0,36,0,0.0
2A7N,353,0,0.0,27,0,0.0
2A7P,353,0,0.0,27,0,0.0
2A7Q,229,0,0.0,17,0,0.0
2A7R,1319,0,0.0,32,0,0.0
2A7X,277,5,0.018050541516245487,22,0,0.0
2A81,697,0,0.0,11,0,0.0
2A84,277,4,0.01444043321299639,24,0,0.0
2A85,353,0,0.0,26,0,0.0
2A8G,242,0,0.0,16,0,0.0
2A8P,384,1,0.0026041666666666665,9,0,0.0
2A8Q,379,0,0.0,10,0,0.0
2A8T,383,0,0.0,12,0,0.0
2A8U,263,0,0.0,10,0,0.0
2A8W,263,0,0.0,9,0,0.0
2A94,304,0,0.0,33,0,0.0
2A98,259,0,0.0,15,0,0.0
2A99,372,2,0.005376344086021506,23,0,0.0
2A9B,372,0,0.0,22,0,0.0
2A9K,377,0,0.0,26,0,0.0
2A9N,470,0,0.0,21,0,0.0
2A9R,117,0,0.0,14,0,0.0
2AA2,252,0,0.0,23,0,0.0
2AA7,253,0,0.0,22,0,0.0
2AA9,427,14,0.03278688524590164,13,0,0.0
2AAF,1622,0,0.0,24,0,0.0
2AAQ,461,0,0.0,45,0,0.0
2AAY,427,17,0.03981264637002342,12,0,0.0
2AB4,319,0,0.0,19,0,0.0
2AB8,351,6,0.017094017094017096,20,0,0.0
2ABA,362,22,0.06077348066298342,27,0,0.0
2ABB,361,20,0.055401662049861494,27,0,0.0
2ABM,1816,0,0.0,13,0,0.0
2ABR,1609,0,0.0,23,0,0.0
2ABS,340,53,0.15588235294117647,21,5,0.23809523809523808
2ACE,527,0,0.0,14,0,0.0
2ACK,527,0,0.0,17,0,0.0
2ACX,987,0,0.0,21,0,0.0
2ACZ,1068,0,0.0,35,0,0.0
2ADA,349,0,0.0,21,0,0.0
2ADM,770,0,0.0,25,0,0.0
2AE2,518,0,0.0,35,0,0.0
2AEL,705,0,0.0,19,0,0.0
2AEV,365,2,0.005479452054794521,18,3,0.16666666666666666
2AF4,661,0,0.0,29,0,0.0
2AF9,163,0,0.0,21,0,0.0
2AG3,24,0,0.0,8,0,0.0
2AG6,307,0,0.0,15,0,0.0
2AG8,254,0,0.0,25,0,0.0
2AGL,946,9,0.009513742071881607,22,0,0.0
2AGQ,370,0,0.0,20,0,0.0
2AGS,634,5,0.007886435331230283,19,3,0.15789473684210525
2AGT,316,101,0.31962025316455694,32,9,0.28125
2AGW,947,9,0.009503695881731784,21,0,0.0
2AGX,946,0,0.0,22,0,0.0
2AGY,937,2,0.0021344717182497333,22,0,0.0
2AGZ,944,6,0.006355932203389831,20,0,0.0
2AH0,937,4,0.004268943436499467,22,0,0.0
2AH1,937,3,0.0032017075773745998,22,0,0.0
2AH2,624,16,0.02564102564102564,19,4,0.21052631578947367
2AH4,219,19,0.0867579908675799,22,6,0.2727272727272727
2AH8,466,0,0.0,26,0,0.0
2AHA,450,0,0.0,25,0,0.0
2AHG,754,8,0.010610079575596816,9,0,0.0
2AHO,665,0,0.0,26,0,0.0
2AHP,63,0,0.0,9,0,0.0
2AHW,2023,0,0.0,31,0,0.0
2AI1,274,0,0.0,24,0,0.0
2AI2,274,0,0.0,25,0,0.0
2AI3,272,0,0.0,23,0,0.0
2AI7,194,0,0.0,18,0,0.0
2AIA,192,0,0.0,20,0,0.0
2AIE,194,0,0.0,17,0,0.0
2AIO,266,0,0.0,17,0,0.0
2AIX,258,0,0.0,18,0,0.0
2AJ4,1014,0,0.0,23,0,0.0
2AK7,170,0,0.0,9,0,0.0
2AKW,1051,0,0.0,17,0,0.0
2AKY,218,0,0.0,45,0,0.0
2AL1,867,0,0.0,22,0,0.0
2AL2,866,0,0.0,20,0,0.0
2AL5,520,0,0.0,9,0,0.0
2AL7,155,0,0.0,18,0,0.0
2ALV,302,7,0.023178807947019868,27,0,0.0
2ALW,1014,0,0.0,2,0,0.0
2ALY,1051,0,0.0,29,0,0.0
2ALZ,388,0,0.0,18,0,0.0
2AM1,442,0,0.0,23,0,0.0
2AM2,442,0,0.0,22,0,0.0
2AM3,342,5,0.014619883040935672,24,0,0.0
2AM4,342,6,0.017543859649122806,24,0,0.0
2AM5,342,6,0.017543859649122806,19,0,0.0
2AM9,250,14,0.056,22,4,0.18181818181818182
2AMA,243,3,0.012345679012345678,22,0,0.0
2AMB,246,17,0.06910569105691057,22,5,0.22727272727272727
2AMQ,611,0,0.0,16,0,0.0
2ANB,206,0,0.0,24,0,0.0
2ANJ,262,0,0.0,17,0,0.0
2ANO,159,0,0.0,34,0,0.0
2ANQ,159,7,0.0440251572327044,41,4,0.0975609756097561
2ANR,177,2,0.011299435028248588,5,0,0.0
2ANT,817,0,0.0,5,0,0.0
2AO5,36,0,0.0,3,0,0.0
2AO6,253,0,0.0,21,0,0.0
2AOC,198,24,0.12121212121212122,35,7,0.2
2AOD,198,23,0.11616161616161616,34,6,0.17647058823529413
2AOF,207,41,0.19806763285024154,29,14,0.4827586206896552
2AOG,198,39,0.19696969696969696,35,7,0.2
2AOH,207,27,0.13043478260869565,24,9,0.375
2AOI,207,38,0.18357487922705315,28,12,0.42857142857142855
2AOJ,208,44,0.21153846153846154,26,13,0.5
2AOR,483,0,0.0,12,0,0.0
2APC,342,7,0.02046783625730994,25,0,0.0
2APG,517,0,0.0,47,0,0.0
2APJ,962,18,0.018711018711018712,17,0,0.0
2AQ4,455,0,0.0,20,0,0.0
2AQ5,390,0,0.0,15,0,0.0
2AQ6,286,0,0.0,11,0,0.0
2AQ8,268,0,0.0,29,0,0.0
2AQH,268,0,0.0,29,0,0.0
2AQI,268,0,0.0,31,0,0.0
2AQJ,518,0,0.0,46,0,0.0
2AQK,268,0,0.0,28,0,0.0
2AQO,751,4,0.005326231691078562,22,0,0.0
2AQU,198,3,0.015151515151515152,16,3,0.1875
2AQV,748,5,0.0066844919786096255,22,0,0.0
2AR8,517,0,0.0,47,0,0.0
2ARB,480,9,0.01875,12,0,0.0
2ARC,325,7,0.021538461538461538,13,3,0.23076923076923078
2ARD,503,0,0.0,45,0,0.0
2ARE,480,42,0.0875,13,3,0.23076923076923078
2ARL,218,0,0.0,26,0,0.0
2ART,247,0,0.0,27,0,0.0
2ARU,247,0,0.0,31,0,0.0
2ASC,65,5,0.07692307692307693,4,0,0.0
2ASM,365,6,0.01643835616438356,25,3,0.12
2ASO,360,5,0.013888888888888888,21,0,0.0
2ASP,363,12,0.03305785123966942,22,4,0.18181818181818182
2AST,545,0,0.0,12,0,0.0
2ASV,1592,0,0.0,21,0,0.0
2AT5,184,39,0.21195652173913043,26,10,0.38461538461538464
2AT6,184,45,0.24456521739130435,26,12,0.46153846153846156
2AT8,184,40,0.21739130434782608,26,10,0.38461538461538464
2ATE,158,0,0.0,17,0,0.0
2ATJ,616,0,0.0,10,0,0.0
2ATO,215,0,0.0,9,0,0.0
2ATQ,1055,0,0.0,19,0,0.0
2ATV,168,2,0.011904761904761904,21,3,0.14285714285714285
2ATZ,172,0,0.0,21,0,0.0
2AUX,213,0,0.0,18,0,0.0
2AUY,480,0,0.0,12,0,0.0
2AUZ,215,0,0.0,18,0,0.0
2AV6,1592,0,0.0,21,0,0.0
2AVM,198,40,0.20202020202020202,19,9,0.47368421052631576
2AVO,198,43,0.21717171717171718,17,8,0.47058823529411764
2AVQ,198,26,0.13131313131313133,19,7,0.3684210526315789
2AVS,198,31,0.15656565656565657,18,8,0.4444444444444444
2AW1,257,5,0.019455252918287938,18,0,0.0
2AW3,1592,0,0.0,21,0,0.0
2AWE,40,0,0.0,2,0,0.0
2AWK,224,4,0.017857142857142856,25,0,0.0
2AWL,224,0,0.0,26,0,0.0
2AWM,224,0,0.0,25,0,0.0
2AX6,242,0,0.0,22,0,0.0
2AX7,238,0,0.0,24,0,0.0
2AX8,238,0,0.0,24,0,0.0
2AX9,238,0,0.0,20,0,0.0
2AXA,238,0,0.0,24,0,0.0
2AXI,100,9,0.09,17,4,0.23529411764705882
2AXN,451,0,0.0,24,0,0.0
2AXR,479,0,0.0,38,0,0.0
2AYR,246,0,0.0,29,0,0.0
2AZ8,99,6,0.06060606060606061,14,3,0.21428571428571427
2AZ9,99,3,0.030303030303030304,14,3,0.21428571428571427
2AZB,97,7,0.07216494845360824,13,4,0.3076923076923077
2AZC,198,2,0.010101010101010102,19,0,0.0
2AZD,1592,0,0.0,20,0,0.0
2AZM,392,0,0.0,9,0,0.0
2AZQ,309,0,0.0,15,0,0.0
2AZR,297,0,0.0,17,0,0.0
2AZY,124,3,0.024193548387096774,18,3,0.16666666666666666
2AZZ,124,0,0.0,20,0,0.0
2B00,124,0,0.0,18,0,0.0
